STN Code,Name of Monitoring Location,Type Water Body,State Name,Min Temperature,Max Temperature,Min Dissolved Oxygen,Max Dissolved Oxygen,Min pH,Max pH,Min Conductivity,Max Conductivity,Min BOD,Max BOD,Min Nitrate N + Nitrite N,Max Nitrate N + Nitrite N,Min Fecal Coliform,Max Fecal Coliform,Min Total Coliform,Max Total Coliform
4179.0,"BADI KA TALAB, UDAIPUR",POND,RAJASTHAN,16.0,30.0,6.2,7.2,7.8,8.2,340.0,500.0,0.8,2.1,2.5,3.1,4.0,14.0,11,28.0
1420.0,"KODAI KANAL LAKE, 
TAMILNADU",LAKE,TAMIL NADU,17.0,25.0,6.5,7.4,6.4,7.3,102.0,163.0,2.1,6.1,0.3,2.4,33.0,79.0,48,84.0
1421.0,"UDHAGAMADALEM LAKE 
(OOTY), TAMILNADU",LAKE,TAMIL NADU,16.0,18.0,2.0,6.6,6.5,7.4,6.0,630.0,1.6,13.2,0.5,3.4,110.0,2200.0,390,4700.0
1452.0,"YERCAUD LAKE, SALEM, 
TAMILNADU",LAKE,TAMIL NADU,25.0,28.0,6.2,8.6,6.2,7.9,286.0,426.0,0.8,8.1,0.4,1.6,78.0,630.0,380,1400.0
3007.0,"VEERANAM LAKE AT 
CUDDALORE, TAMILNADU",LAKE,TAMIL NADU,29.0,35.0,3.9,7.9,7.5,8.3,256.0,529.0,0.9,6.9,0.3,1.0,34.0,1100.0,130,2800.0
3008.0,"POONDI LAKE AT 
THIRUVALLUR, TAMILNADU",LAKE,TAMIL NADU,8.1,32.0,3.1,7.4,7.1,8.9,364.0,2610.0,2.0,36.0,0.2,1.1,2.0,460.0,490,2220.0
3009.0,"REDD HILLS AT THIRUVALLUR, 
TAMILNADU",LAKE,TAMIL NADU,31.0,31.0,4.2,7.6,7.5,9.2,396.0,575.0,2.0,10.0,0.1,1.3,2.0,210.0,260,2220.0
3010.0,"PORUR LAKE AT 
THIRUVALLUR, TAMILNADU",LAKE,TAMIL NADU,31.0,31.0,4.3,7.8,6.3,9.1,360.0,1373.0,2.0,17.0,0.1,1.2,2.0,340.0,320,2800.0
3011.0,"PULICATE LAKE AT 
THIRUVALLUR, TAMILNADU",LAKE,TAMIL NADU,31.0,31.0,2.9,7.0,6.3,8.1,29900.0,181400.0,2.0,20.0,0.0,2.4,2.0,110.0,BDL,1400.0
1391.0,"HUSSAIN SAGAR LAKE, 
BUDAMERU",LAKE,TELANGANA,20.0,29.0,0.1,2.2,7.3,7.8,1204.0,1588.0,10.0,22.0,1.2,26.4,20.0,480.0,260,15000.0
1788.0,"SAROONAGAR , RANGA REDDY 
DIST.",LAKE,TELANGANA,26.0,34.0,0.0,0.1,7.1,7.7,1088.0,1711.0,14.0,28.0,0.6,24.1,40.0,420.0,520,14500.0
1789.0,"HIMAYAT SAGAR LAKE , 
R.R.DIST.",LAKE,TELANGANA,26.0,31.0,5.0,6.6,7.5,9.2,302.0,378.0,1.0,3.0,0.2,2.4,2.0,30.0,10,200.0
2340.0,"LAXMINARAYANA CHEVURU 
AT EDULABAD, RANGAREDDY",LAKE,TELANGANA,25.0,28.0,2.3,5.4,6.9,8.6,1197.0,1469.0,6.0,18.0,1.2,5.5,2.0,180.0,140,8000.0
2341.0,"MIRALAM LAKE NEAR ZOO 
PARK, RANGAREDDY",LAKE,TELANGANA,26.0,34.0,0.0,3.9,7.3,7.9,1355.0,1678.0,6.0,20.0,2.1,11.6,2.0,220.0,80,12000.0
2342.0,"NOOR MD. KUNTA, 
KATTEDAN, RANGAREDDY",LAKE,TELANGANA,26.0,30.0,0.0,0.1,7.4,8.0,1870.0,2988.0,24.0,45.0,1.6,23.6,20.0,800.0,370,11000.0
3068.0,"RAMAPPA LAKE, WARANGAL",LAKE,TELANGANA,26.0,32.0,5.1,6.8,7.2,8.2,215.0,390.0,2.0,3.0,0.0,1.6,2.0,25.0,10,300.0
3069.0,"SHAMEERPET LAKE, 
SHAMEERPET, RANGA REDDY",LAKE,TELANGANA,25.0,28.0,3.9,6.0,7.1,8.1,435.0,771.0,2.0,8.0,0.3,2.6,2.0,120.0,10,500.0
3070.0,"FOX SAGAR, JEEDIMETLA, 
RANGA REDDY",LAKE,TELANGANA,26.0,29.0,0.9,4.1,7.1,7.9,980.0,1480.0,6.0,16.0,0.2,13.9,2.0,320.0,120,8000.0
3071.0,"LANGARHOUSE LAKE, 
HYDERABAD",LAKE,TELANGANA,26.0,29.0,0.1,1.1,7.1,7.6,1085.0,1534.0,10.0,39.0,0.1,18.0,2.0,800.0,120,16500.0
3072.0,"SAFILGUDA LAKE, RANGA 
REDDY",LAKE,TELANGANA,20.0,29.0,0.0,2.3,7.4,7.8,1210.0,1790.0,10.0,20.0,0.9,22.1,2.0,800.0,176,14000.0
3073.0,"HASMATHPET LAKE, 
HASMATHPET, RANGA REDDY",LAKE,TELANGANA,24.0,29.0,0.0,1.0,7.4,8.0,1180.0,1617.0,14.0,20.0,3.8,15.6,2.0,800.0,110,10500.0
3074.0,"BANJARA LAKE, BANJARA 
HILLS, RANGA REDDY",LAKE,TELANGANA,18.0,29.0,0.0,1.0,7.0,7.8,880.0,1296.0,12.0,60.0,0.3,18.0,2.0,800.0,220,13000.0
4229.0,NEKNAMPUR LAKE,LAKE,TELANGANA,25.0,29.0,0.0,0.5,7.1,7.3,1162.0,1816.0,15.0,40.0,0.0,48.5,2.0,420.0,21,800.0
4234.0,"UMDA SAGAR LAKE, 
SHAMSHABAD",LAKE,TELANGANA,26.0,29.0,2.0,44.1,7.2,8.8,686.0,1140.0,1.0,16.0,0.2,38.3,2.0,96.0,17,1600.0
4235.0,"LAKE KAMUNI ( SHAMSHABAD 
LAKE)",LAKE,TELANGANA,27.0,33.0,0.0,5.5,7.3,8.3,1345.0,1947.0,9.0,23.0,2.2,23.0,2.0,220.0,14,580.0
2344.0,"NALLA CHEVURU, 
RANGAREDDY",POND,TELANGANA,27.0,30.0,0.1,0.1,7.6,7.9,1480.0,1652.0,20.0,22.0,0.0,28.4,30.0,60.0,400,10500.0
2345.0,"SAI CHEVURU, NEAR TANNERY 
INDUSTRIES, DESAIPET, WA",POND,TELANGANA,25.0,31.0,0.0,4.2,6.9,8.4,3460.0,30590.0,28.0,286.0,1.2,49.6,2.0,480.0,480,35525.0
2346.0,"BHADRAKALI CHEVURU, 
BHADRAKALI TEMPLE, 
WARANGAL",POND,TELANGANA,24.0,32.0,3.8,5.8,7.1,8.4,386.0,798.0,2.0,3.0,0.1,3.7,2.0,23.0,17,800.0
2347.0,"ASANI KUNTA, KAJIPALLY, 
MEDAK",POND,TELANGANA,24.0,30.0,0.0,0.1,5.4,7.7,7040.0,12580.0,99.0,278.0,40.8,62.8,4.0,100.0,125,3225.0
2357.0,DURGAM CHEVURU,POND,TELANGANA,26.0,36.0,1.0,3.9,7.2,8.1,1007.0,1380.0,4.0,18.0,0.5,26.0,2.0,220.0,120,9750.0
2359.0,PEDDA CHEVURU,POND,TELANGANA,26.0,34.0,0.0,1.0,7.2,7.8,1330.0,1968.0,11.0,29.0,1.1,50.0,2.0,520.0,236,12000.0
3075.0,"RANGADHAMUNI CHERUVU, 
RANGA REDDY",POND,TELANGANA,26.0,32.0,0.0,2.6,7.2,7.9,921.0,1610.0,8.0,20.0,0.9,21.1,10.0,480.0,180,12000.0
3076.0,"AMBER CHERUVU, 
KUKATPALLY, RANGA REDDY",POND,TELANGANA,26.0,30.0,0.0,2.0,7.4,7.9,1240.0,1708.0,12.0,32.0,2.0,23.0,2.0,800.0,162,10500.0
3077.0,"KAPRA CHERUVU, KAPRA, 
RANGA REDDY",POND,TELANGANA,26.0,30.0,1.9,4.0,7.3,8.1,1189.0,1614.0,6.0,12.0,2.3,8.7,2.0,420.0,156,5500.0
3078.0,"PRAGATHINAGAR CHERUVU, 
KUKATPALLY, RANGA REDDY",POND,TELANGANA,25.0,28.0,0.0,1.9,7.3,7.9,1243.0,1758.0,14.0,38.0,0.6,9.8,2.0,480.0,120,1600.0
1447.0,"DHARMASAGAR TANK NEAR 
WARANGAL",TANK,TELANGANA,24.0,30.0,5.2,6.0,7.5,8.4,257.0,410.0,2.0,3.0,0.0,1.0,2.0,24.0,8,200.0
1464.0,BIBINAGAR TANK,TANK,TELANGANA,18.0,31.0,4.9,6.8,7.5,8.5,530.0,880.0,3.0,60.0,6.8,18.5,5.0,125.0,57,1450.0
1780.0,"GANDIGUDEM , MEDAK 
DISTRICT",TANK,TELANGANA,24.0,34.0,4.8,7.9,7.0,8.1,1782.0,2414.0,16.0,24.0,0.4,52.3,6.0,250.0,124,4000.0
1783.0,"KISTAREDDYPET TANK , 
MEDAK DIST.",TANK,TELANGANA,24.0,29.0,3.2,6.4,6.3,7.7,2586.0,5760.0,10.0,30.0,11.0,51.7,2.0,100.0,29,1675.0
2343.0,"PREMAJIPET TANK, 
KATTEDAN, RANGAREDDY",TANK,TELANGANA,26.0,34.0,0.0,1.7,7.2,7.6,3270.0,5930.0,16.0,40.0,2.1,9.8,2.0,540.0,120,1600.0
2348.0,"KAJIPALLY TANK, KAJIPALLY, 
MEDAK",TANK,TELANGANA,27.0,27.0,5.0,5.8,7.1,7.2,4670.0,5450.0,12.0,14.0,0.0,32.8,,,,
2358.0,MALLAPUR TANK,TANK,TELANGANA,26.0,30.0,0.0,0.1,7.2,8.1,1447.0,2008.0,22.0,41.0,0.3,13.0,55.0,800.0,320,18000.0
3084.0,"WADDEPALLY TANK, KAZIPET, 
WARANGAL",TANK,TELANGANA,25.0,29.0,4.5,6.2,7.5,8.3,59.0,683.0,3.0,80.0,0.6,4.5,2.0,25.0,4,300.0
3085.0,"CHINNA WADDEPALLY TANK, 
WARANGAL",TANK,TELANGANA,26.0,30.0,2.0,5.0,7.3,8.8,1114.0,1810.0,8.0,22.0,0.9,12.5,2.0,100.0,40,16875.0
3086.0,"SAKI TANK, PATANCHERU, 
RANGA REDDY",TANK,TELANGANA,23.0,30.0,4.1,7.2,6.3,7.9,860.0,1326.0,3.0,8.0,10.6,34.4,2.0,100.0,22,1350.0
4222.0,"KONERU, KONDAGATTU 
TEMPLE, JAGITIYAL",TANK,TELANGANA,26.0,28.0,0.1,4.6,7.1,7.8,514.0,2700.0,3.0,140.0,0.3,19.9,2.0,220.0,24,1600.0
4223.0,"VEMULAWADA TEMPLE 
KONERU, KARIMNAGAR",TANK,TELANGANA,26.0,28.0,0.1,1.8,6.9,7.5,912.0,1688.0,12.0,190.0,0.0,35.6,2.0,27.0,56,520.0
4224.0,"YADADRI TEMPLE, YADADRI, 
BORE WELL/ KONERU",TANK,TELANGANA,28.0,28.0,4.2,4.2,7.1,7.1,773.0,773.0,4.0,4.0,0.0,5.1,7.0,7.0,38,38.0
4225.0,"JOGULAMBA TEMPLE, 
GADWAL",TANK,TELANGANA,27.0,30.0,3.2,6.2,7.5,8.3,456.0,988.0,2.0,24.0,0.0,11.2,9.0,80.0,15,240.0
4228.0,"IBRAHIM CHERUVU, 
RAJENDRA NAGAR",TANK,TELANGANA,28.0,28.0,0.0,0.1,7.1,7.3,1424.0,1769.0,19.0,32.0,10.4,31.0,11.0,240.0,26,560.0
4230.0,"KISTAIPALLY CHERUVU, 
KISTAIPALLY VILLAGE, 
JINNARAM",TANK,TELANGANA,24.0,29.0,5.7,8.5,6.9,7.6,3640.0,4710.0,7.0,18.0,10.5,24.4,2.0,5.0,9,52.0
4231.0,"RAYAM CHERUVU, 
BONTHAPALLY VILLAGE, 
JINNARAM MANDA",TANK,TELANGANA,23.0,29.0,4.4,7.0,0.9,7.7,667.0,1054.0,5.0,88.0,7.5,54.4,2.0,32.0,35,63.0
4232.0,"KOMATI CHERUVU, SIDDIPET 
TOWN, SIDIPET DISTRICT",TANK,TELANGANA,21.0,30.0,6.5,8.6,7.3,8.0,667.0,740.0,4.0,9.0,4.1,12.8,2.0,62.0,32,70.0
4233.0,"GADDAPOTHARAM CHERUVU, 
GADDAPOTHARAM VILLAGE, 
JINN",TANK,TELANGANA,23.0,28.0,2.5,8.5,6.6,7.3,4760.0,5430.0,18.0,30.0,20.3,32.4,4.0,10.0,100,154.0
4236.0,"PEDDA CHERUVU (NACHARAM 
CHERUVU)",TANK,TELANGANA,26.0,29.0,0.0,1.0,6.9,7.6,146.0,1550.0,20.0,30.0,4.0,69.5,2.0,800.0,23,1600.0
4237.0,"MULLAKATWA CHERUVU, JI 
TECH CITY, MADHAPUR,",TANK,TELANGANA,26.0,29.0,0.0,4.3,7.2,8.6,1204.0,1843.0,14.0,57.0,0.3,56.0,2.0,420.0,19,1600.0
4238.0,"AMEENPUR CHERUVU, 
AMEENPUR (V & M) 
SANGAREDDY DIST",TANK,TELANGANA,25.0,29.0,6.2,7.4,6.9,8.0,1077.0,1268.0,6.0,13.0,20.4,28.4,6.0,10.0,79,180.0
4239.0,"MAHABOOBSAGAR TANK 
SANGAREDDY (V & M) 
SANGAREDDY D",TANK,TELANGANA,24.0,28.0,6.5,6.9,7.0,8.5,1030.0,1282.0,5.0,12.0,10.3,19.3,2.0,12.0,27,162.0
4240.0,"MUTHANGI TANK, MUTHANGI 
(V), PATANCHERU (M) 
SANGAR",TANK,TELANGANA,23.0,28.0,5.2,7.1,5.5,8.3,1138.0,1280.0,4.0,10.0,0.0,26.5,2.0,60.0,25,48.0
4241.0,"CHITKUL TANK, CHITKUL (V) 
PATANCHERU (M) 
SANGAREDD",TANK,TELANGANA,25.0,28.0,5.6,6.8,6.5,7.9,1692.0,1944.0,4.0,13.0,20.5,32.6,3.0,6.0,38,100.0
4242.0,"LAKADARAM CHERUVU, 
LAKADARAM (V) PATANCHERU 
(M) SA",TANK,TELANGANA,25.0,26.0,4.2,6.2,7.2,8.1,1442.0,1866.0,3.2,5.0,0.0,50.0,2.0,3.0,26,70.0
4243.0,"ISNAPUR TANK, ISNAPUR (V) 
PATANCHERU 9M) 
SANGAREDD",TANK,TELANGANA,24.0,28.0,2.5,6.5,6.7,7.9,5930.0,8793.0,3.0,88.0,38.9,59.9,2.0,12.0,70,136.0
4244.0,"YERDANOOR TANK, 
YERDANOOR (V) SANGAREDDY 
DISTRICT",TANK,TELANGANA,24.0,29.0,6.6,7.9,6.9,8.0,1065.0,2871.0,4.0,11.8,30.3,45.3,2.0,4.0,29,90.0
4245.0,"MALLEPALLY TANK 
MALLEPALLY (V) KONDAPUR 
(M) SANGAR",TANK,TELANGANA,25.0,28.0,6.1,7.6,7.2,8.7,1640.0,4320.0,4.8,14.0,16.6,48.3,2.0,6.0,36,110.0
4247.0,"MUCHARLA NAGARAM 
CHERUVU, WARANGAL",TANK,TELANGANA,25.0,28.0,2.6,4.7,6.9,9.0,909.0,1320.0,10.0,18.0,2.0,15.5,2.0,94.0,69,480.0
4248.0,"KOTI CHERUVU, 
HANAMKONDA, WARANGAL",TANK,TELANGANA,25.0,30.0,1.6,5.4,6.9,7.8,1012.0,1240.0,6.0,26.0,2.1,10.8,2.0,43.0,94,468.0
4249.0,"RANGASAMUDRAM, 
WARANGAL",TANK,TELANGANA,25.0,29.5,2.1,4.6,7.4,7.9,1014.0,1821.0,8.0,16.0,0.6,2.4,2.0,52.0,32,481.0
4302.0,"RUDRARAM TANK, 
RUDRARAM (V)PATANCHERU 
(M) SANGARED",TANK,TELANGANA,21.0,28.0,3.2,7.4,6.6,7.2,2071.0,2814.0,7.0,14.0,22.5,38.6,2.0,65.0,36,96.0
1727.0,"LAXMI NARAYAN BARI PALACE 
COMPOUND, TRIPURA",LAKE,TRIPURA,20.5,30.0,6.3,8.5,6.9,9.0,71.0,159.0,0.2,1.0,0.2,0.7,110.0,150.0,220,280.0
1728.0,"RUDRASAGAR, SONUMURA, 
TRIPURA",LAKE,TRIPURA,20.5,29.5,5.9,8.3,6.1,8.4,107.0,187.0,0.6,2.9,0.3,0.8,110.0,170.0,210,350.0
3391.0,"DHAMBUR LAKE, DHALAI",LAKE,TRIPURA,20.5,29.0,6.1,7.9,6.3,8.0,61.0,139.0,0.2,0.8,0.2,0.5,94.0,170.0,210,280.0
4192.0,MBB COLLAGE LAKE,LAKE,TRIPURA,24.0,28.5,7.1,7.8,7.2,7.9,122.0,212.0,0.8,2.0,0.4,0.6,110.0,150.0,220,280.0
4193.0,DIMASAGAR LAKE,LAKE,TRIPURA,24.0,28.5,7.3,8.4,7.1,7.9,110.0,187.0,0.7,2.4,0.3,0.7,130.0,280.0,240,480.0
3392.0,"SHIPAHIJALA POND, WEST 
TRIPURA",POND,TRIPURA,20.0,29.0,5.1,6.9,6.8,8.7,69.0,142.0,0.2,0.7,0.1,0.6,110.0,170.0,210,350.0
3393.0,"BRAMAKUNDA POND, WEST 
TRIPURA",POND,TRIPURA,20.5,30.0,5.2,7.4,6.7,8.8,72.0,157.0,0.2,0.9,0.2,0.7,110.0,170.0,220,280.0
3394.0,"KALYANSAGAR AT 
MATARBARI, SOUTH TRIPURA",POND,TRIPURA,21.0,29.0,6.5,8.9,7.0,9.0,86.0,164.0,0.4,1.2,0.2,0.8,140.0,240.0,220,430.0
3395.0,"MAHADEB DIGHI, SOUTH 
TRIPURA",POND,TRIPURA,21.0,29.0,6.9,8.6,7.0,8.8,73.0,149.0,0.2,1.1,0.1,0.8,110.0,170.0,220,350.0
3396.0,"JAGANNATH DIGHI, SOUTH 
TRIPURA",POND,TRIPURA,21.0,29.0,6.7,8.9,6.8,8.9,82.0,167.0,0.2,1.2,0.2,0.4,110.0,170.0,220,350.0
4194.0,LALBAHADUR DIGHI POND,POND,TRIPURA,24.0,28.5,5.5,7.3,6.3,7.1,110.0,216.0,0.6,2.7,0.3,0.5,120.0,170.0,220,350.0
4195.0,DURGABARI POND,POND,TRIPURA,24.5,29.0,6.2,7.0,7.3,8.3,122.0,213.0,0.5,2.6,0.3,0.5,120.0,240.0,220,350.0
4196.0,RADHANAGAR POND,POND,TRIPURA,24.5,29.0,7.6,8.8,6.8,7.4,132.0,215.0,0.8,3.8,0.4,0.8,130.0,280.0,240,430.0
4197.0,"CHATURDASH DEBATA BARI 
POND",POND,TRIPURA,23.5,28.5,7.1,7.9,7.0,7.9,106.0,178.0,0.5,2.0,0.3,0.5,110.0,170.0,220,280.0
4221.0,KATAL DIGHI POND,POND,TRIPURA,24.5,28.0,6.6,7.3,6.4,7.7,109.0,157.0,0.4,2.0,0.4,0.8,150.0,220.0,220,350.0
1364.0,"RAMGARH LAKE, U.P.",LAKE,"UTTAR 
PRADESH",16.0,28.0,8.0,9.0,7.5,7.9,446.0,690.0,3.7,5.0,,,2100.0,6300.0,3300,17000.0
2499.0,"SAMARPUR JHEEL, RAEBARELI",LAKE,"UTTAR 
PRADESH",20.0,28.0,5.8,7.2,7.8,8.1,251.0,477.0,4.0,5.0,0.9,1.0,5100.0,6900.0,7800,8600.0
2500.0,"MAAHIL POND, URAI TEHSIL, 
JALAUN",POND,"UTTAR 
PRADESH",14.3,31.0,,,7.2,9.4,357.0,4240.0,9.5,96.0,,,1100.0,15000.0,24000,92000.0
2501.0,"LAXMI POND, JHANSI",POND,"UTTAR 
PRADESH",17.3,39.0,0.0,2.5,6.9,8.7,1136.0,3150.0,45.0,87.5,,,700.0,12000.0,35000,160000.0
1362.0,"NAINI LAKE AT NAINITAL 
(WATER INTAKE POINT)",LAKE,UTTARAKHAND,7.0,19.0,6.6,7.8,7.3,8.2,440.0,480.0,1.2,1.8,0.0,0.0,,,,
3437.0,BHEEMTAL LAKE,LAKE,UTTARAKHAND,8.0,19.0,6.8,7.8,7.2,7.7,160.0,260.0,1.2,1.6,0.0,0.0,,,,
1765.0,"RABINDRASAROVAR 
NATIONAL LAKE, CALCUTTA, 
WEST BENGAL",LAKE,WEST BENGAL,20.0,33.0,8.1,14.2,7.6,8.7,40.0,626.0,1.7,6.1,0.3,0.6,700.0,130000.0,1300,230000.0
2503.0,"HATISHALA GHAT ON 
DUDHPUKUR AT 
TARAKESHWAR",LAKE,WEST BENGAL,20.0,36.0,4.8,18.6,7.4,8.8,624.0,724.0,3.1,21.6,0.0,3.5,23000.0,140000.0,30000,170000.0
2504.0,"MAINH GHAT ON DUDHPUKUR 
AT TARAKESHWAR",LAKE,WEST BENGAL,20.0,36.0,5.5,24.3,7.6,8.9,622.0,717.0,3.0,40.2,BDL,4.6,30000.0,220000.0,50000,280000.0
2505.0,"HANUMAN GHAT ON 
DUDHPUKUR AT 
TARAKESHWAR",LAKE,WEST BENGAL,20.0,36.0,6.5,25.0,7.7,8.9,641.0,718.0,1.5,44.2,0.0,2.7,13000.0,130000.0,23000,170000.0
2519.0,"KOCHBIHAR LAKE (SAGAR 
DIGHI)",LAKE,WEST BENGAL,10.0,29.0,6.2,8.6,6.8,8.1,5.0,197.0,1.4,3.6,0.0,0.5,2600.0,9000.0,9000,28000.0
2520.0,MIRIKH LAKE,LAKE,WEST BENGAL,4.0,20.0,6.2,7.2,6.9,8.1,88.0,197.0,2.4,3.6,0.2,0.7,2200.0,8000.0,5000,26000.0
2521.0,WATER RESERVIOR AT DELO,LAKE,WEST BENGAL,9.0,24.0,7.1,8.6,7.1,7.9,24.0,52.0,0.6,2.8,0.1,0.5,110.0,340.0,260,1400.0
2522.0,"SINCHAL LAKE FOR 
DARJEELING",LAKE,WEST BENGAL,2.0,18.0,7.2,8.8,7.0,8.3,11.0,42.0,0.8,1.9,0.0,0.5,90.0,340.0,140,1400.0
2539.0,BELBONI LAKE NEAR BARJORA,LAKE,WEST BENGAL,19.0,33.0,5.4,8.4,7.0,8.0,178.0,244.0,1.5,2.8,BDL,0.2,1100.0,9000.0,1400,14000.0
2544.0,SAHEBBANDH AT PURULIA,LAKE,WEST BENGAL,17.5,32.0,4.1,9.7,7.0,8.1,438.0,550.0,2.5,3.8,BDL,1.1,3000.0,11000.0,5000,17000.0
1790.0,"PULICATE LAKE , NELLORE DIST",LAKE,"ANDHRA 
PRADESH",18.0,28.0,4.9,5.5,6.7,8.2,21840.0,47890.0,2.20,2.80,0.46,2.8,3,4.0,210,1600
2353.0,"KONDAKARLA-AAVA LAKE, PARAWADA 
PHARMA CITY, VISHAKHAPATNAM",LAKE,"ANDHRA 
PRADESH",24.0,30.0,5.0,6.8,7.0,8.5,714.0,1950.0,1.60,4.20,0.00,5.82,11,23.0,150,1100
4368.0,"KOLLERU LAKE KOKKIRAYALANKA (V), 
KAILALUR (M)",LAKE,"ANDHRA 
PRADESH",25.0,28.0,3.7,7.5,7.2,8.1,979.0,14730.0,1.70,5.40,0.00,3.47,4,20.0,150,1300
4391.0,"CHENGAMBAKAM TANK IN SRI CITY SEZ, 
TIRUPATHI",TANK,"ANDHRA 
PRADESH",25.0,36.0,3.2,6.1,6.8,7.9,228.0,1098.0,2.00,22.00,0.00,4.4,100,200.0,400,1400
1529.0,"DEEPAR BEEL, ASSAM",LAKE,ASSAM,22.0,34.0,4.6,11.0,7.1,8.0,144.0,273.0,2.70,4.80,1.10,2.0,2,360.0,360,1500
2205.0,"MER BEEL AT MADHABPUR, ASSAM",LAKE,ASSAM,13.0,32.0,0.4,8.2,6.3,7.7,29.0,228.0,1.30,18.00,0.80,2.4,300,730.0,720,2000
2206.0,"DALONI BEEL NEAR JOGIGHOPA, ASSAM",LAKE,ASSAM,22.0,36.0,4.7,5.7,7.2,8.1,51.0,213.0,1.80,2.60,0.80,2.1,2,360.0,300,2300
2218.0,"DEEPAR BEEL AT BORAGAON NEAR IASST, 
GUWAHATI, ASSAM",LAKE,ASSAM,22.0,34.0,3.7,10.0,7.1,7.9,146.0,275.0,2.60,4.60,1.10,2.1,2,730.0,720,1500
3804.0,SON BEEL WATER AT KARIMGANJ,LAKE,ASSAM,20.0,26.0,4.1,5.4,6.4,7.4,88.0,126.0,1.20,4.00,0.70,1.3,300,730.0,720,2000
4337.0,"KAMALABARI LAKE INSIDE KAMALABARI 
CHILDREN,S PARK, GELEKY",LAKE,ASSAM,18.0,31.0,5.5,6.3,6.9,7.6,32.0,46.0,1.30,2.30,0.50,1.3,2,300.0,2,720
1263.0,"ELANGABEEL SYSTEM POND (CONNECTED TO 
R. KOLANG), ASSAM",POND,ASSAM,22.0,32.0,2.0,5.3,7.1,8.0,396.0,953.0,2.70,17.50,1.30,2.8,2,730.0,360,2800
2207.0,"BOR BEEL AT JAKAI., ASSAM",POND,ASSAM,12.0,29.0,2.0,6.5,6.3,7.7,28.0,258.0,1.30,4.50,0.90,1.9,300,1100.0,300,3500
2208.0,"BORPUKHURI, NAZIRA, ASSAM",POND,ASSAM,19.0,34.0,6.0,7.8,7.0,7.8,24.0,42.0,1.20,2.80,0.60,1.4,2,360.0,2,730
2209.0,"GAURISAGAR TANK, GAURISAGAR, ASSAM",POND,ASSAM,18.0,31.0,5.0,7.5,6.5,7.3,20.0,240.0,1.10,3.70,0.20,1.3,2,730.0,2,1500
2210.0,"RAJMAW PUKHURI, JORHAT, ASSAM",POND,ASSAM,18.0,32.0,5.2,7.8,6.7,7.9,47.0,85.0,1.40,3.70,0.20,2.0,2,730.0,2,1500
2211.0,"PADUMPUKHURI, TEZPUR, ASSAM",POND,ASSAM,20.0,33.0,7.0,7.8,7.5,8.8,28.0,310.0,1.60,6.40,0.60,2.8,300,910.0,720,2000
2212.0,"GOPHUR TANK, GOPHUR, ASSAM",POND,ASSAM,20.0,32.0,6.8,8.0,7.5,8.9,69.0,91.0,1.70,5.60,1.00,2.3,300,1500.0,720,2800
2213.0,"JAIPAL PUKHURI, SIPAJHAR, ASSAM",POND,ASSAM,22.0,30.0,6.8,8.0,7.2,8.8,26.0,231.0,2.00,7.80,0.80,1.9,2,1100.0,360,2700
2214.0,"BOTODRIVA SATRA POND, NAGAON, ASSAM",POND,ASSAM,21.0,36.0,2.5,9.0,6.0,7.8,19.0,123.0,1.60,8.80,0.40,2.6,2,730.0,360,2700
2215.0,"SARAN BEEL, ASSAM",POND,ASSAM,22.0,34.0,4.2,9.8,7.3,8.1,51.0,83.0,1.00,5.40,0.60,1.5,300,730.0,360,2300
2216.0,"DIGHALI PUKHURI, GUWAHATI, ASSAM",POND,ASSAM,22.0,33.0,6.0,12.2,7.1,8.7,154.0,360.0,2.30,5.80,1.00,2.6,300,1100.0,730,2800
2217.0,"SUBHAGYA KUNDA POND KAMAKHYA 
TEMPLE, GUWAHATI, ASSAM",POND,ASSAM,19.0,33.0,5.4,9.6,7.3,8.1,268.0,620.0,2.10,7.00,0.80,2.7,700,2800.0,1400,12000
2219.0,"BISHNU PUSKAR PUKHURI OF HAYAGRIB 
MADHAB TEMPLE, HAJO, ASSAM",POND,ASSAM,21.0,33.0,6.4,10.8,7.5,9.1,90.0,228.0,1.10,14.50,1.50,2.5,300,2000.0,910,2800
2220.0,"CHAND DUBI BEEL, CHAND DUBI, ASSAM",POND,ASSAM,15.0,36.0,6.0,10.3,6.1,8.0,19.0,195.0,1.00,2.60,0.70,2.8,300,720.0,360,2300
2221.0,"GANGA PUKHURI, NALBARI (GORDON 
SCHOOL), ASSAM",POND,ASSAM,21.0,36.0,6.0,10.0,7.5,8.5,49.0,58.0,2.00,4.00,0.80,1.6,2,1500.0,720,4300
2222.0,"RAJADINIA PUKHURI AT ABHAYAPURI, ASSAM",POND,ASSAM,23.0,38.0,4.7,5.6,7.2,8.1,16.0,110.0,1.20,4.20,0.90,1.9,2,700.0,360,1500
2223.0,"MAHAMAYA MANDIR PUKHURI, ASSAM",POND,ASSAM,21.0,38.0,3.1,5.5,7.1,8.1,44.0,63.0,1.20,2.50,0.70,2.4,300,1500.0,730,2800
2224.0,"RAJAPUKHURI AT GAURIPUR, ASSAM",POND,ASSAM,20.0,38.0,3.1,5.8,7.2,8.8,74.0,98.0,1.20,2.40,0.70,2.0,2,730.0,360,2100
